Change,Description,MultipleCompulsory,Department,Number,Grade,Class,Name,Url,Credit,YearSemester,CompulsoryElective,Restrict,Select,Selected,Remaining,Teacher,Room,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Context,Programs,EMI
,,,人亞碩專,HRMA914,1,不分班,人力資源研究方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRMA914&Crsname=人力資源研究方法,3,期,選,50,0,0,50,紀乃文,,,,,,,,,《講授類》限暑假已參與課程者修課,,0
,,,人亞碩專,HRMA946,1,不分班,科技管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRMA946&Crsname=科技管理,3,期,選,30,0,0,30,陳旻男,,,,,,,,,《講授類》,,0
,,,人亞碩專,HRMA974,1,不分班,應用統計與資料分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRMA974&Crsname=應用統計與資料分析,3,期,選,30,0,0,30,李澄賢,,,,,,,,,《講授類》,,0
,,,人亞碩專,HRMA983,2,不分班,策略管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRMA983&Crsname=策略管理,3,期,選,30,0,0,30,陳寶蓮,,,,,,,,,《講授類》,,0
,,*,EMBA碩專,EMBA9005,1,不分班,國際企業管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=EMBA9005&Crsname=國際企業管理,1.5,期,必,50,0,0,50,林杏娥,,,,,,,,,《講授類》,,0
,,*,EMBA碩專,EMBA907B,1,不分班,資訊科技與競爭優勢,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=EMBA907B&Crsname=資訊科技與競爭優勢,1.5,期,必,50,0,0,50,徐士傑,,,,,,,,,《講授類》,,0
,,*,EMBA碩專,EMBA908,1,不分班,企業經營策略,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=EMBA908&Crsname=企業經營策略,3,期,必,80,0,0,80,林豪傑,,,,,,,,,《講授類》,,0
,,*,EMBA碩專,EMBA920,2,不分班,企業研究方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=EMBA920&Crsname=企業研究方法,2,期,必,50,0,0,50,葉淑娟,,,,,,,,,《講授類》,,0
,,*,EMBA碩專,EMBA922,2,不分班,網路科技策略運用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=EMBA922&Crsname=網路科技策略運用,1.5,期,必,80,0,0,80,康藝晃,,,,,,,,,《講授類》,,0
,,*,EMBA碩專,EMBA922B,2,不分班,網路科技策略運用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=EMBA922B&Crsname=網路科技策略運用,1.5,期,必,50,0,0,50,康藝晃,,,,,,,,,《講授類》,,0
